Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0051955,92.31708105,1.939495081,0.320867115,6.044543014,1.50E-09,3.08E-08,92.31708105,3.117288436,0.311269728,10.01474975,1.31E-23,1.18E-21
FBgn0052082,3280.307346,1.907575988,0.285625264,6.678596857,2.41E-11,6.58E-10,3280.307346,2.666392504,0.285444305,9.341200552,9.52E-21,6.70E-19
FBgn0052170,75.64724359,2.381387842,0.63396772,3.756323495,0.000172428,0.001234613,75.64724359,4.347310762,0.625518761,6.949928653,3.65E-12,9.42E-11
FBgn0052311,3818.139431,1.770061719,0.289688213,6.110230367,9.95E-10,2.11E-08,3818.139431,3.137793635,0.289467514,10.8398818,2.23E-27,2.87E-25
FBgn0053056,331.6537497,1.535267968,0.302433636,5.076379691,3.85E-07,5.17E-06,331.6537497,1.809620944,0.301486681,6.002324676,1.95E-09,3.48E-08
FBgn0053294,83.55901356,3.857954496,0.481942173,8.005015363,1.19E-15,5.36E-14,83.55901356,3.735758646,0.48163538,7.756404121,8.74E-15,3.26E-13
FBgn0053329,121.5727169,3.452942162,0.783335345,4.407999953,1.04E-05,0.000102817,121.5727169,6.011162561,0.776318735,7.743163073,9.70E-15,3.60E-13
FBgn0053542,884.872209,6.281460267,0.569241537,11.03478903,2.60E-28,4.37E-26,884.872209,5.372290455,0.569682171,9.430329283,4.09E-21,3.05E-19
FBgn0063493,132.8244933,3.168807189,0.589248225,5.377711896,7.54E-08,1.17E-06,132.8244933,1.861119154,0.600737199,3.098058779,0.001947928,0.010063111
FBgn0063494,947.7299354,5.509621485,0.716369595,7.691032011,1.46E-14,5.49E-13,947.7299354,2.899286012,0.721191571,4.020132969,5.82E-05,0.000465135
FBgn0085354,160.5808251,1.85501441,0.375219934,4.943805597,7.66E-07,9.71E-06,160.5808251,3.236259611,0.370277243,8.740098588,2.33E-18,1.31E-16
FBgn0085438,239.46103,3.211205222,0.584848412,5.490662462,4.00E-08,6.48E-07,239.46103,1.735783892,0.591134238,2.936361624,0.003320869,0.015641342
FBgn0086711,367.2987627,3.333373519,0.337789728,9.868190896,5.72E-23,5.35E-21,367.2987627,3.118733855,0.337806268,9.232314937,2.65E-20,1.79E-18
FBgn0086758,4826.960684,4.14164768,0.470992009,8.793456363,1.45E-18,9.29E-17,4826.960684,4.265879931,0.470970822,9.057631037,1.33E-19,8.59E-18
FBgn0259226,1963.947193,2.269208528,0.452054801,5.019764245,5.17E-07,6.76E-06,1963.947193,8.790561148,0.444256314,19.78713836,3.84E-87,1.27E-83
FBgn0259977,330.8235545,4.009255081,0.4569138,8.774642131,1.71E-18,1.09E-16,330.8235545,6.391359228,0.45351049,14.09307914,4.19E-45,1.66E-42
FBgn0260942,230.7551261,2.832965513,0.535518973,5.290130985,1.22E-07,1.83E-06,230.7551261,2.243560718,0.536099084,4.184973981,2.85E-05,0.000244414
FBgn0261560,5661.696485,5.858674823,0.743377525,7.881156787,3.24E-15,1.33E-13,5661.696485,2.421819077,0.743925755,3.255458037,0.001132096,0.00632597
FBgn0261625,117.3802671,2.026783458,0.651426896,3.111298397,0.001862666,0.009499023,117.3802671,2.490006156,0.646587987,3.850993532,0.00011764,0.000870608
FBgn0261990,410.6402386,8.004463902,0.976734006,8.195131787,2.50E-16,1.24E-14,410.6402386,2.796134508,0.988878036,2.827582783,0.004690089,0.020824281
FBgn0262127,3687.15255,2.037150761,0.2868278,7.102347679,1.23E-12,3.80E-11,3687.15255,2.034898808,0.286794101,7.095330073,1.29E-12,3.56E-11
FBgn0262531,92.13896768,6.057257077,1.683945633,3.597062138,0.000321832,0.002127819,92.13896768,6.048185083,1.683759629,3.592071563,0.00032806,0.002153217
FBgn0263132,6860.13085,2.390424554,0.461938036,5.174773164,2.28E-07,3.26E-06,6860.13085,2.206151346,0.461937114,4.775869443,1.79E-06,1.98E-05
FBgn0263256,2592.767358,3.875514555,0.176301831,21.98227057,4.26E-107,1.41E-103,2592.767358,3.05429216,0.176530711,17.30176095,4.56E-67,6.47E-64
FBgn0263316,3928.213036,7.568816593,0.540746494,13.99697765,1.63E-44,7.69E-42,3928.213036,3.684029831,0.542633478,6.789167974,1.13E-11,2.79E-10
FBgn0264001,69.39229255,4.245950776,1.177194088,3.606840043,0.000309949,0.002061615,69.39229255,3.347452957,1.181294722,2.833715326,0.00460103,0.020512408
FBgn0264489,197.9595496,1.57727758,0.614504119,2.566748588,0.010265701,0.038400611,197.9595496,3.462400281,0.610662121,5.669911664,1.43E-08,2.23E-07
FBgn0264894,1047.887013,1.71069386,0.50276775,3.402552888,0.000667594,0.003979103,1047.887013,4.472565479,0.501504225,8.918300693,4.73E-19,2.85E-17
FBgn0264953,4095.284606,1.748693899,0.315318043,5.545809817,2.93E-08,4.92E-07,4095.284606,2.869671572,0.315150787,9.105709687,8.57E-20,5.56E-18
FBgn0264979,168.0154941,4.887448896,0.652123119,7.494672024,6.65E-14,2.35E-12,168.0154941,5.635700653,0.650372641,8.665340904,4.50E-18,2.47E-16
FBgn0265413,2545.92392,1.786334481,0.250343594,7.135531036,9.64E-13,3.02E-11,2545.92392,1.588234458,0.250343662,6.344216779,2.24E-10,4.64E-09
FBgn0266347,52.34274168,4.198540114,0.619752396,6.774544383,1.25E-11,3.50E-10,52.34274168,1.985447124,0.635219436,3.125608271,0.001774377,0.009292307
FBgn0266758,1749.848553,2.624877814,0.357872106,7.334681222,2.22E-13,7.35E-12,1749.848553,4.221559119,0.357384354,11.8123781,3.37E-32,5.97E-30
FBgn0267408,187.7574809,3.020035077,0.556764826,5.424256237,5.82E-08,9.23E-07,187.7574809,2.427166295,0.558330205,4.34718787,1.38E-05,0.000126944
FBgn0267495,145.6428753,1.525394545,0.284211811,5.367104686,8.00E-08,1.23E-06,145.6428753,1.705322008,0.282524553,6.03601348,1.58E-09,2.86E-08
FBgn0267635,173.8536702,3.318887606,0.437354579,7.588551171,3.24E-14,1.17E-12,173.8536702,2.4974129,0.438615407,5.693855846,1.24E-08,1.97E-07
FBgn0267758,77.17209979,4.526423818,0.94791684,4.775127548,1.80E-06,2.11E-05,77.17209979,3.620723397,0.950838765,3.80792573,0.000140137,0.001014386
FBgn0270926,1198.162042,2.736676253,0.444448565,6.157464482,7.39E-10,1.61E-08,1198.162042,1.540024559,0.445025043,3.460534601,0.000539104,0.003341704
FBgn0283427,9128.532628,3.58179445,0.339442665,10.55198659,4.97E-26,5.88E-24,9128.532628,4.053580127,0.339411377,11.9429707,7.07E-33,1.32E-30
FBgn0283741,1852.413771,2.848678505,0.609815539,4.671377366,2.99E-06,3.33E-05,1852.413771,1.64311321,0.610179933,2.692833903,0.007084755,0.029137635
FBgn0285926,5488.090726,1.463111702,0.355917219,4.110820224,3.94E-05,0.00033846,5488.090726,1.698935206,0.355879732,4.77390268,1.81E-06,2.00E-05
FBgn0286778,1734.980267,1.719045959,0.386105542,4.452269578,8.50E-06,8.62E-05,1734.980267,1.55035395,0.386096201,4.015460255,5.93E-05,0.000473685
FBgn0287234,3021.821349,5.779279625,0.245197859,23.56986174,7.86E-123,3.90E-119,3021.821349,2.177624887,0.247229705,8.808103736,1.27E-18,7.30E-17
FBgn0287423,151.6540252,5.113810868,0.999090464,5.118466296,3.08E-07,4.26E-06,151.6540252,5.644317685,0.998610609,5.65217076,1.58E-08,2.46E-07
