Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0034647,171.314392,4.334598966,1.518717804,2.854117436,0.004315657,0.016555309,171.314392,9.166475305,1.598531413,5.734310398,9.79E-09,1.29E-07
FBgn0034693,1899.283538,3.084834304,0.451219217,6.83666428,8.11E-12,1.94E-10,1899.283538,5.095673426,0.502224071,10.14621506,3.44E-24,3.68E-22
FBgn0034709,896.7903007,3.618985569,0.757644292,4.77662883,1.78E-06,1.80E-05,896.7903007,5.76903516,0.844351888,6.832501052,8.34E-12,1.90E-10
FBgn0034720,57.55191724,4.303515358,0.602973391,7.137156338,9.53E-13,2.60E-11,57.55191724,3.454504052,0.650919135,5.307117069,1.11E-07,1.16E-06
FBgn0034797,6511.133622,1.982988837,0.289168417,6.857556771,7.00E-12,1.70E-10,6511.133622,2.031265256,0.323186063,6.285126403,3.28E-10,5.85E-09
FBgn0034861,110.5647919,3.186485622,0.291874477,10.91731505,9.53E-28,1.45E-25,110.5647919,3.165753217,0.311859705,10.15120955,3.27E-24,3.53E-22
FBgn0035023,2516.603156,1.666588258,0.196235071,8.492815542,2.02E-17,1.03E-15,2516.603156,2.122424682,0.218769827,9.701633492,2.97E-22,2.70E-20
FBgn0035049,7503.841482,2.805030371,0.399967469,7.013146286,2.33E-12,6.01E-11,7503.841482,2.55887545,0.447062523,5.723752983,1.04E-08,1.36E-07
FBgn0035087,2367.411305,1.929642444,0.240657569,8.018207993,1.07E-15,4.46E-14,2367.411305,1.777243904,0.268836877,6.610863533,3.82E-11,7.79E-10
FBgn0035089,3319.394183,1.543112005,0.252955063,6.100340472,1.06E-09,1.86E-08,3319.394183,2.614410068,0.282356599,9.259249045,2.06E-20,1.45E-18
FBgn0035146,68.80348811,2.308822989,0.286116634,8.069516801,7.06E-16,3.03E-14,68.80348811,2.080413071,0.311951761,6.669021727,2.58E-11,5.39E-10
FBgn0035157,367.5582389,1.554613752,0.298896789,5.201172481,1.98E-07,2.40E-06,367.5582389,2.127220904,0.331257237,6.42165865,1.35E-10,2.56E-09
FBgn0035193,330.7047563,4.357705053,0.603064322,7.225937421,4.98E-13,1.42E-11,330.7047563,2.054746704,0.674696206,3.045439837,0.002323403,0.007447561
FBgn0035346,1943.320888,2.052447699,0.307356385,6.67774543,2.43E-11,5.30E-10,1943.320888,1.491482591,0.343608525,4.340644903,1.42E-05,8.88E-05
FBgn0035431,276.8529444,5.17649927,0.307784386,16.81858962,1.78E-63,1.47E-60,276.8529444,3.776266948,0.334077331,11.30357135,1.26E-29,2.32E-27
FBgn0035480,685.78978,2.447381447,0.198989387,12.29905518,9.16E-35,2.27E-32,685.78978,2.604762146,0.220062908,11.83644336,2.53E-32,5.46E-30
FBgn0035499,10524.8673,1.954791131,0.265379415,7.366023964,1.76E-13,5.37E-12,10524.8673,2.546598608,0.296577982,8.586607101,8.96E-18,4.47E-16
FBgn0035512,260.9932554,7.024192292,1.327844737,5.289919897,1.22E-07,1.55E-06,260.9932554,6.956285458,1.465157608,4.747806939,2.06E-06,1.61E-05
FBgn0035710,4568.021399,2.137492398,0.205162254,10.41854607,2.04E-25,2.38E-23,4568.021399,1.945713228,0.229224645,8.488237506,2.10E-17,1.01E-15
FBgn0035770,1463.034446,2.20196394,0.177766468,12.38683519,3.08E-35,7.84E-33,1463.034446,2.184821336,0.197596596,11.0569786,2.03E-28,3.35E-26
FBgn0036007,13999.72382,1.993885951,0.27216762,7.325948453,2.37E-13,7.09E-12,13999.72382,2.853694688,0.30410285,9.383978754,6.35E-21,4.70E-19
FBgn0036264,60.92234224,4.911395192,0.470909981,10.42958398,1.82E-25,2.15E-23,60.92234224,2.233124369,0.529241015,4.21948471,2.45E-05,0.000142857
FBgn0036449,110.6040725,2.52771728,0.324245432,7.795691269,6.41E-15,2.43E-13,110.6040725,2.175418306,0.35851186,6.067911684,1.30E-09,2.07E-08
FBgn0036589,70.10805078,1.852530447,0.743895419,2.490310332,0.01276316,0.040674887,70.10805078,4.18338587,0.808036997,5.177220706,2.25E-07,2.18E-06
FBgn0036643,117.5099379,1.403623111,0.236137206,5.944099776,2.78E-09,4.49E-08,117.5099379,1.712085903,0.25879143,6.615697826,3.70E-11,7.57E-10
FBgn0036690,2927.704824,9.529284685,0.700071216,13.611879,3.40E-42,1.47E-39,2927.704824,10.08403716,0.732895163,13.75918093,4.49E-43,1.85E-40
FBgn0036764,1004.197717,2.431112858,0.336309362,7.228799234,4.87E-13,1.40E-11,1004.197717,3.291472527,0.374002745,8.800664081,1.36E-18,7.58E-17
FBgn0037012,554.837747,3.950403284,0.515888102,7.657480899,1.90E-14,6.60E-13,554.837747,3.907973496,0.572576524,6.825242276,8.78E-12,1.98E-10
FBgn0037046,55.90405466,1.689628708,0.468866053,3.603649053,0.000313781,0.001770301,55.90405466,3.137788749,0.502482702,6.244570677,4.25E-10,7.49E-09
FBgn0037123,74.76665557,4.945972638,1.818234425,2.720206245,0.006524121,0.023492517,74.76665557,9.884041192,1.907128882,5.182681299,2.19E-07,2.13E-06
FBgn0037126,233.1257365,3.778089373,0.205120611,18.41886759,9.27E-76,1.84E-72,233.1257365,2.40531339,0.227311246,10.58158555,3.63E-26,4.39E-24
FBgn0037391,1838.319915,1.413459979,0.428862351,3.29583601,0.000981293,0.00470679,1838.319915,2.535968196,0.478455053,5.300326921,1.16E-07,1.20E-06
FBgn0037424,82.90536273,3.711132713,0.722347656,5.137599161,2.78E-07,3.28E-06,82.90536273,4.782898329,0.758525494,6.305520861,2.87E-10,5.19E-09
FBgn0037487,544.2121152,2.847472319,0.326162849,8.730216591,2.54E-18,1.44E-16,544.2121152,4.503784632,0.357175683,12.60943802,1.87E-36,4.89E-34
FBgn0037515,152.7817367,4.098611587,0.426795997,9.603209993,7.75E-22,6.63E-20,152.7817367,1.5993713,0.483080072,3.310778876,0.000930367,0.003367236
FBgn0037796,4240.971685,1.905249498,0.14595071,13.05406123,6.02E-39,1.93E-36,4240.971685,1.5382029,0.163078288,9.432297304,4.01E-21,3.06E-19
FBgn0037807,54.57030322,4.561581917,0.67408223,6.767100088,1.31E-11,3.03E-10,54.57030322,2.714498428,0.748677426,3.625724954,0.000288152,0.001234191
FBgn0037850,52.28927036,6.482243234,1.453969156,4.458308629,8.26E-06,7.15E-05,52.28927036,7.732861242,1.510649914,5.118896953,3.07E-07,2.90E-06
FBgn0037934,138.7193585,7.377720581,1.391669198,5.301346463,1.15E-07,1.46E-06,138.7193585,8.696532965,1.437496502,6.049776786,1.45E-09,2.29E-08
FBgn0038017,331.3574317,2.744460665,0.246093755,11.15209389,6.99E-29,1.20E-26,331.3574317,1.590341556,0.275898139,5.764234448,8.20E-09,1.10E-07
FBgn0038088,377.2316656,3.685258108,0.473447238,7.783883431,7.03E-15,2.63E-13,377.2316656,2.982765248,0.527587131,5.653597436,1.57E-08,1.99E-07
FBgn0038419,178.3331021,3.782589753,0.32194682,11.74911358,7.14E-32,1.45E-29,178.3331021,3.868333198,0.345854333,11.18486261,4.84E-29,8.28E-27
FBgn0038455,555.1438951,2.399669709,0.510344672,4.70205694,2.58E-06,2.53E-05,555.1438951,3.482791546,0.566097542,6.152281693,7.64E-10,1.28E-08
