Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0034638,1819.344848,2.883514739,0.954584633,3.020700983,0.002521903,0.02063908,1819.344848,4.653285028,0.855484385,5.439357058,5.35E-08,2.08E-06
FBgn0034728,295.7693803,2.238173475,0.81918585,2.732192548,0.006291436,0.038933421,295.7693803,2.183532917,0.735329666,2.969461206,0.002983225,0.01492562
FBgn0034733,379.1984037,2.948909774,0.452485357,6.51713858,7.17E-11,2.50E-08,379.1984037,3.164858481,0.409526636,7.728089468,1.09E-14,4.73E-12
FBgn0034735,198.7991413,1.501997368,0.483920738,3.10380864,0.001910469,0.017159646,198.7991413,1.704777295,0.435975775,3.910256924,9.22E-05,0.000920126
FBgn0034748,266.9325475,1.686609401,0.496436841,3.39742997,0.00068022,0.008049127,266.9325475,2.6815715,0.447418496,5.993430138,2.05E-09,1.36E-07
FBgn0034817,211.8901465,1.934498869,0.622711395,3.106573745,0.001892691,0.017016176,211.8901465,1.968524172,0.560205251,3.513933811,0.000441523,0.003227908
FBgn0034883,414.4277852,1.491321882,0.313660372,4.754575383,1.99E-06,0.000103049,414.4277852,1.412556137,0.28279604,4.994964343,5.88E-07,1.45E-05
FBgn0034885,496.0816447,2.470138922,0.690256088,3.578583321,0.000345462,0.005042385,496.0816447,3.112901876,0.619157105,5.027644597,4.97E-07,1.25E-05
FBgn0035734,51.85029187,3.31711572,0.934334511,3.550244245,0.000384874,0.005425629,51.85029187,4.279266104,0.859190263,4.980580305,6.34E-07,1.54E-05
FBgn0036262,1031.925189,2.428291107,0.652848027,3.719535029,0.00019959,0.00336732,1031.925189,3.602818483,0.585037672,6.158267498,7.35E-10,5.78E-08
FBgn0036366,156.5225823,1.472327991,0.324544829,4.536593582,5.72E-06,0.000230415,156.5225823,1.466114235,0.295173988,4.96694931,6.80E-07,1.62E-05
FBgn0036422,689.842233,6.368096268,0.866944312,7.345450196,2.05E-13,1.21E-10,689.842233,6.536614722,0.796448524,8.207203007,2.26E-16,1.78E-13
FBgn0036659,65.12638754,4.434101602,1.092420946,4.058967946,4.93E-05,0.001223302,65.12638754,6.322935443,1.037626496,6.093652647,1.10E-09,8.10E-08
FBgn0036815,65.87852945,2.084717089,0.636178973,3.276934916,0.001049406,0.01113267,65.87852945,1.681683563,0.579806955,2.900419785,0.003726632,0.017631372
FBgn0037051,1672.747536,1.663097261,0.566427195,2.936118313,0.003323475,0.025380027,1672.747536,1.960752574,0.507000039,3.867361785,0.000110019,0.001065288
FBgn0037057,591.9270177,1.980403283,0.539986112,3.667507814,0.000244926,0.00393509,591.9270177,1.455146173,0.484057806,3.006141324,0.00264586,0.013576227
FBgn0037230,177.7583867,4.995375534,1.197339857,4.172061513,3.02E-05,0.000832399,177.7583867,5.869942291,1.118961239,5.245885277,1.56E-07,5.04E-06
FBgn0037298,670.2361729,1.981311861,0.495448073,3.999030311,6.36E-05,0.001470185,670.2361729,2.052043852,0.444321083,4.618380557,3.87E-06,6.91E-05
FBgn0037566,155.8176515,1.625086469,0.597406653,2.720234971,0.006523554,0.040054453,155.8176515,1.409175884,0.537724422,2.620628385,0.008776788,0.03417584
FBgn0037817,521.2977126,1.449421108,0.499077465,2.904200672,0.003681921,0.026938864,521.2977126,1.669581878,0.447558298,3.730423244,0.000191158,0.00166005
FBgn0037926,630.9500579,1.714312738,0.504016357,3.401303779,0.000670653,0.007975945,630.9500579,2.129159547,0.452113593,4.709346454,2.49E-06,4.77E-05
FBgn0038074,286.8755315,3.253199019,1.154528147,2.817773675,0.004835788,0.032645898,286.8755315,3.915007539,1.035791234,3.779726463,0.000157001,0.001425095
FBgn0038083,84.48996464,3.479037915,0.944299624,3.684252143,0.000229375,0.003755619,84.48996464,4.670992873,0.863011613,5.412433394,6.22E-08,2.36E-06
FBgn0038257,247.0838799,3.359449845,0.699913221,4.799809097,1.59E-06,8.75E-05,247.0838799,3.395676729,0.630547815,5.385280302,7.23E-08,2.73E-06
FBgn0038290,225.1461877,1.97512805,0.53863915,3.66688543,0.000245523,0.00393654,225.1461877,2.666944351,0.485790838,5.489902533,4.02E-08,1.63E-06
FBgn0038681,226.9130307,1.717733821,0.53303219,3.222570515,0.001270459,0.012760062,226.9130307,2.230607935,0.480795206,4.639413841,3.49E-06,6.31E-05
FBgn0038795,128.1738674,3.110376199,0.659515322,4.716154567,2.40E-06,0.000117445,128.1738674,4.094953631,0.601842794,6.804025355,1.02E-11,1.71E-09
FBgn0039024,148.1579676,2.322825379,0.678407399,3.423938747,0.000617205,0.007559563,148.1579676,3.984091071,0.615598373,6.471899939,9.68E-11,1.14E-08
FBgn0039323,309.395848,1.64680015,0.624028082,2.638984044,0.008315489,0.047405334,309.395848,1.453522247,0.559810853,2.596452425,0.009419195,0.036066759
FBgn0039429,205.8471682,3.781568638,0.917985819,4.119419451,3.80E-05,0.000989676,205.8471682,6.703967509,0.853361738,7.855950427,3.97E-15,1.97E-12
FBgn0039527,176.2412067,2.85538959,0.844454933,3.381340408,0.000721331,0.008429832,176.2412067,3.312229682,0.768470709,4.310157361,1.63E-05,0.000229979
FBgn0039564,101.9487895,3.147161677,1.072867873,2.933410308,0.003352605,0.025498724,101.9487895,4.036302918,0.981823939,4.11102516,3.94E-05,0.000461482
FBgn0039609,72.82008809,3.358718496,1.239797519,2.709086317,0.006746878,0.040952408,72.82008809,4.278788054,1.139111318,3.756251022,0.000172478,0.001543699
FBgn0039736,51.21279766,2.790806779,0.897258824,3.110369833,0.001868532,0.016937892,51.21279766,2.985197397,0.818633174,3.646562943,0.000265771,0.002149648
FBgn0039798,669.5301311,4.732372649,0.865766741,5.466105854,4.60E-08,4.99E-06,669.5301311,4.498277917,0.780524326,5.763148908,8.26E-09,4.53E-07
FBgn0039801,118.0600122,3.414475663,0.930046531,3.67129552,0.000241324,0.003883836,118.0600122,4.291715809,0.847799876,5.062180275,4.14E-07,1.08E-05
FBgn0040733,90.918799,17.71899002,2.428125628,7.297394261,2.93E-13,1.54E-10,90.918799,17.1613079,2.236316233,7.673918226,1.67E-14,6.56E-12
FBgn0042630,1013.851481,1.702784835,0.492425603,3.457953498,0.000544295,0.00696506,1013.851481,1.771633886,0.441249235,4.015041259,5.94E-05,0.000639151
